Time,dSVENY05,dSVENY10,dTIPSY10,sp_daily,dvix,dollar_ret_pm,mps,mpu,mpu_level_lag
21-Aug-2001,-0.0337000000000005,-0.0261000000000005,0.00900006299999978,-0.0121530297473278,1.53,-0.00107676684930215,-0.0535685203957137,-0.0388026169837661,1.03197180634667
02-Oct-2001,-0.0247999999999999,-0.0197000000000003,-0.00670003900000005,0.0122304307177696,-1.14,-0.00101195004942918,-0.145589558479209,-0.0303613594279,1.09177579784396
06-Nov-2001,-0.0451000000000001,-0.0219000000000005,-0.043100119,0.0144216563996657,-1.7,0.000736377275278979,-0.170270514129908,-0.0359128042124799,1.21193913887481
11-Dec-2001,-0.0732999999999997,-0.0340000000000007,-0.0177998540000002,-0.0027847848934508,-0.32,0.0029605408281497,-0.0687958143745524,-0.06812245445154,1.36402043533032
30-Jan-2002,0.00260000000000016,0.00660000000000061,-0.0307002059999997,0.0116791796632789,-1.13,-0.00244595223072951,0.0368152688774629,0.0197032781172299,1.21024099811485
19-Mar-2002,0.00309999999999988,0.0152000000000001,-0.00510001199999977,0.00405849401294933,-0.77,-0.00137385551103458,-0.0423974858161259,-0.0273214765282002,1.30710252988446
07-May-2002,-0.0339,-0.00370000000000026,-0.00699996900000022,-0.00302551316202937,-0.619999999999997,-0.00321954855240626,-0.0774410644092551,-0.00379966004670007,1.17775670793435
26-Jun-2002,-0.136,-0.1209,-0.102499961,-0.00267736334886326,0.580000000000002,-0.00126883054362469,-0.142875486734066,0.0194818466798499,1.33274501088253
13-Aug-2002,-0.0878999999999999,-0.0859999999999994,-0.0521001810000001,-0.0219134678323014,-1.23,0.00296044681823958,-0.100912084828466,-0.06154624473154,1.49705122853195
24-Sep-2002,-0.0102000000000002,-0.0138999999999996,-0.0250000950000002,-0.0174355551307883,0.840000000000003,0.00256697576026021,-0.0184490350036395,-0.02332301189924,1.44962180703701
06-Nov-2002,0.0210999999999997,-0.0283999999999995,-0.04369998,0.00910208810874025,-0.5,0.002974352204703,-0.100763058523028,-0.0456812936805699,1.18327104063368
10-Dec-2002,-0.00349999999999984,-0.0167000000000002,-0.0081000320000002,0.013860904835366,-2.02,-0.00349740261436228,0.0183918586974998,-0.00753267852866002,1.21692391113424
29-Jan-2003,0.0710000000000002,0.0628000000000002,0.0117001540000001,0.00675608481359191,-0.669999999999998,0.00348693522349647,0.0477905943618464,-0.0277543991322799,1.13905430236179
18-Mar-2003,0.1036,0.0885999999999996,0.0957000250000002,0.00423311915824343,-1.32,-0.00173697305474313,0.0635142646282127,0.00892922060406987,1.10059432276812
06-May-2003,-0.1118,-0.077,-0.0590000159999997,0.00842592815640764,-0.329999999999998,0.010986179131659,-0.0877643547512667,-0.073523417041051,0.922929233104113
25-Jun-2003,0.1186,0.0937999999999999,0.02120006,-0.00830118044218064,0.0599999999999987,0.00218164004868336,0.222099183607404,-0.000331581757947008,0.649033299396884
